sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
stratified_equal,10,9,0.002588350686585182,0.9333390787439302,0.8308675641104959,0.016977391975308637,0.8916211923956748,4,3,3
stratified_equal,10,10,0.013069201750414964,0.952417984616157,0.8441622892989752,0.038005169753086425,0.8035243828281325,4,3,3
stratified_equal,10,11,0.04778338614757809,0.8931712471313915,0.7481134002767627,0.06311010802469136,0.8929122209489534,4,3,3
stratified_equal,10,12,0.007283386147578087,0.8701807952199048,0.7385489458759964,0.03504837962962964,0.7742625680321041,4,3,3
stratified_equal,10,13,0.004544379055379508,0.9090909090909092,0.7575757575757575,0.02394807098765432,0.775731750682199,4,3,3
stratified_equal,10,14,0.0059826769277199305,0.9438654593312678,0.8308675641104959,0.016284490740740742,0.8552816029222541,4,3,3
stratified_equal,10,15,0.010178421608571001,0.8896686147896997,0.7481134002767627,0.01823202160493827,0.7477993826582215,4,3,3
stratified_equal,10,16,0.008216010261053263,0.9036791441564668,0.7786486411043856,0.035951157407407404,0.9598095203038612,4,3,3
stratified_equal,10,17,0.004557854232684474,0.9860139860139862,0.9393939393939392,0.017597762345679013,0.9110977901841514,4,3,3
stratified_equal,10,18,0.005222393239776672,0.9017599369819175,0.8000946913656627,0.01624282407407407,0.8810325453473561,4,3,3
stratified_equal,10,19,0.03578125848800362,0.9017599369819175,0.8000946913656627,0.03859313271604938,0.8804734073648599,4,3,3
