method,subject,group,budget,sq_err,rho_all,rho_new_only,rho_legacy_only
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,50,0.0021199167043911226,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__react,legacy,50,0.00489404436396559,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__tool_calling,legacy,50,0.0041069008601176986,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__react,legacy,50,8.605522861023083e-05,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__react,new,50,0.0337308392937981,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,50,0.017311840651878716,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__react,legacy,50,0.07164164780443641,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__react,new,50,0.03197248347668629,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__tool_calling,legacy,50,0.05805023811679494,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__react,new,50,0.027175873245812592,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__tool_calling,new,50,0.02093254866455411,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,50,0.01104735174287006,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,50,0.0017675762788592053,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__react,legacy,50,0.003838725215029416,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__tool_calling,legacy,50,0.0041069008601176986,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__react,legacy,50,8.605522861023083e-05,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,claude-opus-4.8__react,new,55,0.028109732910819262,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__tool_calling,new,55,0.014298053417836186,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__react,legacy,55,0.057785836304524406,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__react,new,55,0.020498263677143455,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__tool_calling,legacy,55,0.05241177003168855,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__react,new,55,0.026461283479679274,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__tool_calling,new,55,0.015545314622000926,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__tool_calling,new,55,0.013884770417039234,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,55,0.002020650307345229,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__react,legacy,55,0.004843298452237085,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__tool_calling,legacy,55,0.0036981454530489464,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__react,legacy,55,4.530826184392174e-05,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__react,new,55,0.022343599624376643,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,55,0.010280469454410841,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__react,legacy,55,0.05266004063017927,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__react,new,55,0.022633660195518712,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__tool_calling,legacy,55,0.04140477161424524,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__react,new,55,0.01784317199735117,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__tool_calling,new,55,0.013784667532146848,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,55,0.00853390001084966,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,55,0.0014197007733202567,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__react,legacy,55,0.003883917407749656,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__tool_calling,legacy,55,0.0036981454530489464,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__react,legacy,55,4.530826184392174e-05,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__react,new,60,0.017159141894270834,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,claude-opus-4.8__tool_calling,new,60,0.008023585332729783,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,claude-4.5__react,legacy,60,0.03906930737890465,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,kimi-k2.5__react,new,60,0.012131225793471135,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,claude-4.5__tool_calling,legacy,60,0.0356968764146673,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,deepseek-v3.2__react,new,60,0.014604979628791332,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,kimi-k2.5__tool_calling,new,60,0.0077464966550978434,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,deepseek-v3.2__tool_calling,new,60,0.009045224083295602,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,60,0.0007494391630199661,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,gpt-4o__react,legacy,60,0.003515396609828476,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,gpt-4o__tool_calling,legacy,60,0.0020027211910869677,0.9860139860139862,1.0,0.942857142857143
bayes_maxinfo,gpt-oss-120b__react,legacy,60,6.309541773552636e-05,0.9860139860139862,1.0,0.942857142857143
stratified_bayes_irt,claude-opus-4.8__react,new,60,0.01463928373824255,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,60,0.0063320959710276665,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__react,legacy,60,0.04174921281625673,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__react,new,60,0.015246119410492458,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__tool_calling,legacy,60,0.039575599818922585,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__react,new,60,0.013038076555505243,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__tool_calling,new,60,0.01027131935013329,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,60,0.009690377747598195,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,60,0.0013969568935164156,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__react,legacy,60,0.0035153966098284725,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__tool_calling,legacy,60,0.0020027211910869677,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__react,legacy,60,2.9052864544037044e-05,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__react,new,65,0.010618105062399333,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__tool_calling,new,65,0.004524819123488939,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__react,legacy,65,0.031290193693899,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__react,new,65,0.007805187492801101,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__tool_calling,legacy,65,0.025016780732934955,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__react,new,65,0.009559782599960905,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__tool_calling,new,65,0.0071708465368945295,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__tool_calling,new,65,0.006233503071083587,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,65,0.0006156246233134467,0.9930069930069931,1.0,1.0
