method,budget,repeat,rho_all,mse_new
random,15,181,0.9510489510489512,0.0014576463289908282
random,15,182,0.9859709816806179,0.005869939473198864
random,15,183,0.965034965034965,0.012320372885334406
random,15,184,0.9071817764981586,0.002743698338447094
random,15,185,0.9877423203570683,0.05419082205791125
random,15,186,0.9492133645984593,0.006620766896366716
random,15,187,0.9702291586486097,0.0035109166205590015
random,15,188,0.9160839160839163,0.001122894555941184
random,15,189,0.9559454586332539,0.0038317992052713697
random,15,190,0.9841652507700289,0.03964519558036988
random,15,191,0.8877247628654673,0.0022381033817883045
random,15,192,0.9510489510489512,0.003773170363663802
random,15,193,0.9807370556736849,0.004936290931039685
random,15,194,0.9841652507700289,0.0027241553912445674
random,15,195,0.9790209790209792,0.006972539946012119
random,15,196,0.9370629370629372,0.0016284895125999732
random,15,197,0.9772344233319931,0.011797126234428188
random,15,198,0.8386016534578921,0.011926992270677193
random,15,199,0.9684270140350553,0.0046059520815519076
random,20,0,0.9860139860139862,0.0013164327750113192
random,20,1,0.9510489510489512,0.0027873547608269224
random,20,2,0.9211923058649254,0.002570333484231173
random,20,3,0.9422080999150758,0.003106503696997137
random,20,4,0.9562186292818428,0.0028026029877772653
random,20,5,0.9720279720279721,0.0006472838388411063
random,20,6,0.9702291586486097,0.007943737739550325
random,20,7,0.9860139860139862,0.01643345405160705
random,20,8,0.965034965034965,0.0007841632714652153
random,20,9,0.9720279720279721,0.0018724611438056444
random,20,10,0.9720279720279721,0.005403312207635443
random,20,11,0.9440559440559443,0.0005997661083446524
random,20,12,0.9842396880153765,0.001333099441677983
random,20,13,0.965034965034965,0.012129553342387201
random,20,14,0.99124495269876,0.001232744831748907
random,20,15,0.9789533946223928,0.012174943413309202
random,20,16,0.9632238939652261,0.015179907952316293
random,20,17,0.965034965034965,0.009612886675720527
random,20,18,0.9632238939652261,0.015343383129621259
random,20,19,0.9790209790209792,0.0007210427040893322
random,20,20,0.99124495269876,0.004088773200543234
random,20,21,0.9842396880153765,0.005467851214727627
random,20,22,0.9160839160839163,0.0013157235551531615
random,20,23,0.9597212616235344,0.0020167873849403946
random,20,24,0.965034965034965,0.0016955107891957137
random,20,25,0.965034965034965,0.002126361853025504
random,20,26,0.9370629370629372,0.006755085257280819
random,20,27,0.9860139860139862,0.009400475328202807
random,20,28,0.9527159969401509,0.005360759016146073
random,20,29,0.8951048951048951,0.004944801569337554
random,20,30,0.9510489510489512,0.006084163271465221
random,20,31,0.9317002028900006,0.008647283838841105
random,20,32,0.9930069930069931,0.00267919873245813
random,20,33,0.9720279720279721,0.006007567526784375
random,20,34,0.9510489510489512,0.003810049796287912
random,20,35,0.9562186292818428,0.00418735476082692
random,20,36,0.9632238939652261,0.04548735476082693
random,20,37,0.965034965034965,0.002191255470046776
random,20,38,0.9790209790209792,0.003992319299834012
random,20,39,0.9492133645984593,0.005078489512599972
random,20,40,0.9930069930069931,0.003502957597706352
random,20,41,0.9860139860139862,0.01239231929983401
random,20,42,0.9772344233319931,0.0077412554700467704
random,20,43,0.9422080999150758,0.008563950505507767
random,20,44,0.9632238939652261,0.00542707107288366
random,20,45,0.9807370556736849,0.002557212916855291
random,20,46,0.9527159969401509,0.0017877093707559957
random,20,47,0.9440559440559443,0.0018274256828127334
random,20,48,0.99124495269876,0.002430262562245365
random,20,49,0.9860139860139862,0.0022802625622453557
random,20,50,0.9860139860139862,0.00100721291685529
random,20,51,0.9300699300699302,0.012197638448770176
random,20,52,0.9577702286774382,0.01095898596650067
random,20,53,0.9684270140350553,0.0033001207182737197
random,20,54,0.9492133645984593,0.001371751923947488
random,20,55,0.9230769230769231,0.0016604044062169937
random,20,56,0.99124495269876,0.006089127810472314
random,20,57,0.9510489510489512,0.001160049796287917
random,20,58,0.9842396880153765,0.0017479930586992546
random,20,59,0.9720279720279721,0.0043345178813942965
random,20,60,0.965034965034965,0.00930437603742266
random,20,61,0.9649182205059428,0.0003135958955786903
random,20,62,0.9860139860139862,0.004031326392032587
random,20,63,0.9790209790209792,0.0028646597253659286
random,20,64,0.9772344233319931,0.004836645540968769
random,20,65,0.965034965034965,0.0018416100799758582
random,20,66,0.9860139860139862,0.026206503696997136
random,20,67,0.9720279720279721,0.018994446959408485
random,20,68,0.9440559440559443,0.015884872491323376
random,20,69,0.9842396880153765,0.002261468236004227
random,20,70,0.9720279720279721,0.017523524973592882
random,20,71,0.9842396880153765,0.0037703334842311737
random,20,72,0.9632238939652261,0.0024852271012524487
random,20,73,0.965034965034965,0.0023306171721744393
random,20,74,0.9106844088398501,0.003649411498415567
random,20,75,0.9720279720279721,0.0012841632714652182
random,20,76,0.9860139860139862,0.0008884185906141559
random,20,77,0.9366429442213183,0.005480617172174438
random,20,78,0.9720279720279721,0.004219978874302095
random,20,79,0.9510489510489512,0.0019972838388411063
random,20,80,0.9684270140350553,0.005359340576429758
random,20,81,0.9860139860139862,0.0021359363211106057
random,20,82,0.9580419580419581,0.009588063980685079
random,20,83,0.9702291586486097,0.009033099441677983
random,20,84,0.99124495269876,0.006410404406216985
random,20,85,0.9860139860139862,0.0010650143352950007
random,20,86,0.9772344233319931,0.0063994114984155725
random,20,87,0.9300699300699302,0.0008174966047985512
random,20,88,0.9580419580419581,0.000511468236004224
random,20,89,0.9860139860139862,0.001219624264373024
random,20,90,0.9071817764981586,0.002429553342387207
random,20,91,0.9510489510489512,0.004870688094160253
random,20,92,0.8581449237144743,0.003641964689904934
random,20,93,0.9492133645984593,0.012567851214727623
random,20,94,0.9702291586486097,0.0048199788743020985
random,20,95,0.9842396880153765,0.006553666817564513
random,20,96,0.9790209790209792,0.0024870001508978394
random,20,97,0.9597212616235344,0.008617141994869466
random,20,98,0.9702291586486097,0.0061689150445148645
random,20,99,0.9860139860139862,0.0031781349026708925
random,20,100,0.9772344233319931,0.006958276746642531
random,20,101,0.9684270140350553,0.003816787384940398
random,20,102,0.9790209790209792,0.001701893767919113
random,20,103,0.965034965034965,0.001811822845933302
random,20,104,0.9720279720279721,0.0012072129168552916
random,20,105,0.9230769230769231,0.0030277802927418146
random,20,106,0.9370629370629372,0.004154730647351744
random,20,107,0.9457107322567676,0.015912177455862382
random,20,108,0.9842396880153765,0.0037196242643730217
random,20,109,0.9300699300699302,0.030285581711181547
random,20,110,0.9370629370629372,0.005491255470046774
random,20,111,0.9860139860139862,0.0026763618530255017
random,20,112,0.9510489510489512,0.0025139505055077776
random,20,113,0.9580419580419581,0.001252957597706351
random,20,114,0.9842396880153765,0.013859340576429754
random,20,115,0.9580419580419581,0.0007167873849403954
random,20,116,0.9930069930069931,0.0015391278104723114
random,20,117,0.9842396880153765,0.0033529575977063603
random,20,118,0.8651501883978578,0.009912177455862379
random,20,119,0.9090909090909092,0.002022106533876569
random,20,120,0.9720279720279721,0.006105439867209903
random,20,121,0.965034965034965,0.0037823902218198295
random,20,122,0.9790209790209792,0.004607567526784372
random,20,123,0.9720279720279721,0.0016777802927418113
random,20,124,0.9510489510489512,0.006405085257280822
random,20,125,0.9930069930069931,0.0014600497962879101
random,20,126,0.965034965034965,0.007000829938131884
random,20,127,0.9422080999150758,0.005897283838841098
random,20,128,0.9860139860139862,0.001308985966500677
random,20,129,0.9440559440559443,0.00477884412252905
random,20,130,0.9141870411815418,0.0005206880941602535
random,20,131,0.9510489510489512,0.0012518937679191183
random,20,132,0.9788975131335582,0.0028238795835219556
random,20,133,0.965034965034965,0.0039933831296212466
random,20,134,0.9720279720279721,0.005132744831748899
random,20,135,0.965034965034965,0.0023632412856496115
random,20,136,0.9580419580419581,0.0021912554700467776
random,20,137,0.9580419580419581,0.0029529575977063527
random,20,138,0.9772344233319931,0.024190546250188627
random,20,139,0.9543918399186052,0.003213595895578694
random,20,140,0.9141870411815418,0.0036295533423872065
random,20,141,0.9737317909903013,0.0009632412856496148
random,20,142,0.9720279720279721,0.020662886675720537
random,20,143,0.9562186292818428,0.01529515617926664
random,20,144,0.9580419580419581,0.00544870227855742
random,20,145,0.9527159969401509,0.028225298023238265
random,20,146,0.9228126981565926,0.0076054398672099075
random,20,147,0.9772344233319931,0.0031281349026708884
random,20,148,0.9790209790209792,0.00129338312962125
random,20,149,0.9702291586486097,0.007047638448770189
random,20,150,0.9370629370629372,0.003834163271465218
random,20,151,0.9720279720279721,0.002540191640259552
random,20,152,0.9580419580419581,0.0025068583069262065
random,20,153,0.9230769230769231,0.0016948015693375618
random,20,154,0.938705467573384,0.0014235249735928786
random,20,155,0.9403566658021552,0.008383454051607056
random,20,156,0.8931712471313915,0.002804376037422671
random,20,157,0.9510489510489512,0.011834872491323367
random,20,158,0.9510489510489512,0.0074299079523162765
random,20,159,0.9860139860139862,0.0035760072430964223
random,20,160,0.9510489510489512,0.0006206880941602553
random,20,161,0.9436853723733583,0.005330971782103517
random,20,162,0.99124495269876,0.0018029575977063497
random,20,163,0.9440559440559443,0.00476678738494039
random,20,164,0.9860139860139862,0.009507212916855285
random,20,165,0.9720279720279721,0.004271397314018405
random,20,166,0.9860139860139862,0.0015100497962879152
random,20,167,0.9510489510489512,0.021312177455862377
random,20,168,0.9860139860139862,0.0014050852572808227
random,20,169,0.965034965034965,0.006641255470046789
random,20,170,0.9422080999150758,0.007941255470046775
random,20,171,0.9160839160839163,0.004621397314018414
random,20,172,0.9842396880153765,0.005358631356571597
random,20,173,0.9720279720279721,0.012542673909763087
random,20,174,0.9667265263069179,0.004787000150897838
random,20,175,0.9790209790209792,0.005448702278557414
random,20,176,0.9300699300699302,0.010865723555153162
random,20,177,0.9720279720279721,0.0017043760374226633
random,20,178,0.9562186292818428,0.004568205824656709
random,20,179,0.8546422913727825,0.0015011845480609614
random,20,180,0.965034965034965,0.004489127810472311
random,20,181,0.9597212616235344,0.0017777802927418155
random,20,182,0.965034965034965,0.02079373773955032
random,20,183,0.9772344233319931,0.0017313263920325933
random,20,184,0.9014308034611184,0.004887709370755995
random,20,185,0.9580419580419581,0.014103666817564512
random,20,186,0.9772344233319931,0.0032306171721744326
random,20,187,0.9580419580419581,0.0017295533423872047
random,20,188,0.965034965034965,0.001023879583521958
random,20,189,0.898251143452805,0.004800829938131883
random,20,190,0.9580419580419581,0.002314305115436854
random,20,191,0.9492133645984593,0.01198274483174891
random,20,192,0.9527159969401509,0.003013595895578694
random,20,193,0.9790209790209792,0.002841610079975857
random,20,194,0.9510489510489512,0.006405794477138974
random,20,195,0.9160839160839163,0.002908631356571602
random,20,196,0.9720279720279721,0.00649373773955032
random,20,197,0.9720279720279721,0.0027596951863588354
random,20,198,0.9684270140350553,0.023988418590614152
random,20,199,0.9667265263069179,0.020252248377848215
random,25,0,0.9510489510489512,0.0008909008601177023
random,25,1,0.9790209790209792,0.0027555249735928735
random,25,2,0.9211923058649254,0.008026220009053878
random,25,3,0.9930069930069931,0.002027695186358835
random,25,4,0.9790209790209792,0.0039079788743021
random,25,5,0.9860139860139862,0.0022873263920325953
random,25,6,0.9718550849815182,0.0006398937679191176
random,25,7,0.9702291586486097,0.006284602987777276
random,25,8,0.9930069930069931,0.0041138228459333065
random,25,9,0.9702291586486097,0.010202900860117695
random,25,10,0.9684270140350553,0.001950759016146072
random,25,11,0.9737317909903013,0.013201368945224078
random,25,12,0.9860139860139862,0.010049028519692164
random,25,13,0.9860139860139862,0.0032495958955786933
random,25,14,0.9930069930069931,0.002276432775011315
random,25,15,0.9720279720279721,0.008574305115436845
random,25,16,0.9632238939652261,0.007433425682812735
random,25,17,0.9930069930069931,0.0016963476686283438
random,25,18,0.9772344233319931,0.004327610079975856
random,25,19,0.9737317909903013,0.0011464469594084754
random,25,20,0.9771664816939875,0.001827978874302104
random,25,21,0.9930069930069931,0.004107695186358833
random,25,22,0.9737317909903013,0.01912658880338011
random,25,23,0.99124495269876,0.0006557802927418147
random,25,24,0.965034965034965,0.002845624264373018
random,25,25,0.9580419580419581,0.00807637603742267
random,25,26,0.9790209790209792,0.005665255470046774
random,25,27,0.9403566658021552,0.0034788157537347154
random,25,28,0.9720279720279721,0.003963127810472312
random,25,29,0.9790209790209792,0.018446645540968764
random,25,30,0.9860139860139862,0.004500319299834008
random,25,31,0.9720279720279721,0.0066840356118907625
random,25,32,0.9772344233319931,0.011316319299834008
random,25,33,0.9562186292818428,0.003902759016146076
random,25,34,0.9141870411815418,0.017556319299834016
random,25,35,0.9370629370629372,0.001136007243096421
random,25,36,0.9300699300699302,0.007565283838841101
random,25,37,0.9300699300699302,0.006492035611890756
random,25,38,0.965034965034965,0.0037945036969971326
random,25,39,0.9720279720279721,0.008422475328202806
random,25,40,0.9580419580419581,0.0035709575977063528
random,25,41,0.9720279720279721,0.0014330852572808225
random,25,42,0.9720279720279721,0.005403581711181525
random,25,43,0.99124495269876,0.006301851214727629
random,25,44,0.9790209790209792,0.00487751078919572
random,25,45,0.9580419580419581,0.0034897093707559976
random,25,46,0.9772344233319931,0.007863269654443946
random,25,47,0.965034965034965,0.0014158370303304663
random,25,48,0.9790209790209792,0.002565567526784367
