method,budget,draw,rho_all_global,rho_all_per_env,rho_new_global,rho_new_per_env
stratified_bayes_irt,35,88,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,88,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,88,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,88,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,88,0.9930069930069931,0.9562186292818428,1.0,0.8857142857142858
stratified_bayes_irt,60,88,0.9930069930069931,0.9678130012204389,1.0,0.9136605332673736
stratified_bayes_irt,65,88,0.9930069930069931,0.9696099064028271,1.0,0.9377826475860678
stratified_bayes_irt,70,88,0.9930069930069931,0.9677732345274647,1.0,0.942857142857143
stratified_bayes_irt,75,88,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,88,0.9930069930069931,0.9894838647000913,1.0,0.9568302666336869
stratified_bayes_irt,85,88,0.9930069930069931,0.9988324540893184,1.0,0.9952035868697208
stratified_bayes_irt,90,88,0.9930069930069931,0.9994167391273812,1.0,1.0
stratified_bayes_irt,5,89,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,89,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,89,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,89,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,89,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,89,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,89,0.9789533946223928,0.906902904170797,0.9856107606091623,0.9228163717396786
stratified_bayes_irt,40,89,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,89,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,89,0.9930069930069931,0.9485182699838695,1.0,0.9047619047619048
stratified_bayes_irt,55,89,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,89,0.9930069930069931,0.9666823182204087,1.0,0.9187350285384488
stratified_bayes_irt,65,89,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,89,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,89,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,89,0.9930069930069931,0.987745383885201,1.0,0.942857142857143
stratified_bayes_irt,85,89,0.9930069930069931,0.9970816508995867,1.0,0.9758778856813058
stratified_bayes_irt,90,89,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,90,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,90,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,90,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,90,0.9422080999150758,0.9004561675676115,1.0,0.9037687526920594
stratified_bayes_irt,25,90,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,90,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,90,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,90,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,90,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,90,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,90,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,90,0.9860139860139862,0.9619650120052513,1.0,0.9136605332673736
stratified_bayes_irt,65,90,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,90,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,90,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,90,0.9930069930069931,0.9900804721129953,1.0,0.961904761904762
stratified_bayes_irt,85,90,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,90,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,91,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,91,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,91,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,91,0.9422080999150758,0.9004561675676115,1.0,0.9037687526920594
stratified_bayes_irt,25,91,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,91,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,91,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,91,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,91,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,91,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,91,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,91,0.9930069930069931,0.9666823182204087,1.0,0.9187350285384488
stratified_bayes_irt,65,91,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,91,0.9930069930069931,0.9677732345274647,1.0,0.942857142857143
stratified_bayes_irt,75,91,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,91,0.9930069930069931,0.9900804721129953,1.0,0.961904761904762
stratified_bayes_irt,85,91,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,91,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,5,92,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,92,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,92,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,92,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,92,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,92,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,92,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,92,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,92,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,92,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,92,0.9930069930069931,0.9562186292818428,1.0,0.8857142857142858
stratified_bayes_irt,60,92,0.9930069930069931,0.9643513158894065,1.0,0.8996874094908297
stratified_bayes_irt,65,92,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,92,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,92,0.9930069930069931,0.9883449883449883,1.0,0.961904761904762
stratified_bayes_irt,80,92,0.9930069930069931,0.9900804721129953,1.0,0.961904761904762
stratified_bayes_irt,85,92,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,92,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,5,93,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,93,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,93,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,93,0.9370629370629372,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,93,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,93,0.9230769230769231,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,93,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,93,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,93,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,93,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,93,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,93,0.9930069930069931,0.9678130012204389,1.0,0.9136605332673736
stratified_bayes_irt,65,93,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,93,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,93,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,93,0.9930069930069931,0.993006993006993,1.0,0.942857142857143
stratified_bayes_irt,85,93,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,93,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,94,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,94,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,94,0.9702291586486097,0.9173750391490506,1.0,0.901999415468107
stratified_bayes_irt,20,94,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,94,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,94,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,94,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,94,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,94,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,94,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,94,0.9930069930069931,0.9602819296788262,1.0,0.8996874094908297
stratified_bayes_irt,60,94,0.9930069930069931,0.9678130012204389,1.0,0.9136605332673736
stratified_bayes_irt,65,94,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,94,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,94,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,94,0.9930069930069931,0.9894838647000913,1.0,0.9568302666336869
stratified_bayes_irt,85,94,0.9930069930069931,0.9924114744439977,1.0,0.980952380952381
stratified_bayes_irt,90,94,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,95,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,95,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,95,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,95,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,95,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,95,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,95,0.9492133645984593,0.9063032997110095,1.0,0.9177418764686034
stratified_bayes_irt,40,95,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,95,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,95,0.9930069930069931,0.9485182699838695,1.0,0.9047619047619048
stratified_bayes_irt,55,95,0.9930069930069931,0.9562186292818428,1.0,0.8857142857142858
stratified_bayes_irt,60,95,0.9860139860139862,0.9625575119598752,1.0,0.9136605332673736
stratified_bayes_irt,65,95,0.9930069930069931,0.9696099064028271,1.0,0.9377826475860678
stratified_bayes_irt,70,95,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,95,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,95,0.9930069930069931,0.987745383885201,1.0,0.942857142857143
stratified_bayes_irt,85,95,0.9930069930069931,0.9924114744439977,1.0,0.980952380952381
stratified_bayes_irt,90,95,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,96,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,96,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,96,0.9492133645984593,0.8894363985171904,1.0,0.847884096335657
stratified_bayes_irt,20,96,0.9370629370629372,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,96,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,96,0.9230769230769231,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,96,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,96,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,96,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,96,0.9930069930069931,0.9485182699838695,1.0,0.9047619047619048
stratified_bayes_irt,55,96,0.9930069930069931,0.9602819296788262,1.0,0.8996874094908297
stratified_bayes_irt,60,96,0.9930069930069931,0.9678130012204389,1.0,0.9136605332673736
stratified_bayes_irt,65,96,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,96,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,96,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,96,0.9930069930069931,0.993006993006993,1.0,0.942857142857143
stratified_bayes_irt,85,96,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,96,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,5,97,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,97,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,97,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,97,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,97,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,97,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,97,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,97,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,97,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,97,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,97,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,97,0.9930069930069931,0.9672748181750325,1.0,0.9187350285384488
stratified_bayes_irt,65,97,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,97,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,97,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,97,0.9930069930069931,0.9894838647000913,1.0,0.9568302666336869
stratified_bayes_irt,85,97,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,97,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,98,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,98,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,98,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,98,0.9422080999150758,0.9004561675676115,1.0,0.9037687526920594
stratified_bayes_irt,25,98,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,98,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,98,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,98,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,98,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,98,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,98,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,98,0.9930069930069931,0.9684055011750626,1.0,0.9136605332673736
stratified_bayes_irt,65,98,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,98,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,98,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,98,0.9930069930069931,0.9900804721129953,1.0,0.961904761904762
stratified_bayes_irt,85,98,0.9930069930069931,0.9924114744439977,1.0,0.980952380952381
stratified_bayes_irt,90,98,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,99,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,99,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,99,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,99,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,99,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,99,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,99,0.9580419580419581,0.9115649088328017,1.0,0.9228163717396786
stratified_bayes_irt,40,99,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,99,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,99,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,99,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,99,0.9930069930069931,0.9678130012204389,1.0,0.9136605332673736
stratified_bayes_irt,65,99,0.9930069930069931,0.9696099064028271,1.0,0.9377826475860678
stratified_bayes_irt,70,99,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,99,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,99,0.9930069930069931,0.9900804721129953,1.0,0.961904761904762
stratified_bayes_irt,85,99,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,99,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,100,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,100,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,100,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,100,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,100,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,100,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,100,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,100,0.9580419580419581,0.9063032997110095,1.0,0.8656735145968213
stratified_bayes_irt,45,100,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,100,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,100,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,100,0.9860139860139862,0.9619650120052513,1.0,0.9136605332673736
stratified_bayes_irt,65,100,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,100,0.9930069930069931,0.9677732345274647,1.0,0.942857142857143
stratified_bayes_irt,75,100,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,100,0.9930069930069931,0.9900804721129953,1.0,0.961904761904762
stratified_bayes_irt,85,100,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,100,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,101,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,101,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,101,0.9702291586486097,0.9173750391490506,1.0,0.901999415468107
stratified_bayes_irt,20,101,0.9422080999150758,0.9004561675676115,1.0,0.9037687526920594
stratified_bayes_irt,25,101,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,101,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,101,0.9492133645984593,0.9063032997110095,1.0,0.9177418764686034
stratified_bayes_irt,40,101,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,101,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,101,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,101,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,101,0.9930069930069931,0.9678130012204389,1.0,0.9136605332673736
stratified_bayes_irt,65,101,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,101,0.9930069930069931,0.9865906023800761,1.0,0.9571083487744828
stratified_bayes_irt,75,101,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,101,0.9930069930069931,0.993006993006993,1.0,0.942857142857143
stratified_bayes_irt,85,101,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,90,101,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,102,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,102,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,102,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,102,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,102,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,102,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,102,0.9527159969401509,0.8992980350276261,1.0,0.8656735145968213
stratified_bayes_irt,40,102,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,102,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,102,0.9930069930069931,0.9485182699838695,1.0,0.9047619047619048
stratified_bayes_irt,55,102,0.9930069930069931,0.9585537175096371,1.0,0.9047619047619048
stratified_bayes_irt,60,102,0.9860139860139862,0.9619650120052513,1.0,0.9136605332673736
stratified_bayes_irt,65,102,0.9930069930069931,0.9696099064028271,1.0,0.9377826475860678
stratified_bayes_irt,70,102,0.9930069930069931,0.9677732345274647,1.0,0.942857142857143
stratified_bayes_irt,75,102,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,102,0.9930069930069931,0.9894838647000913,1.0,0.9568302666336869
stratified_bayes_irt,85,102,0.9930069930069931,0.9924114744439977,1.0,0.980952380952381
stratified_bayes_irt,90,102,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,5,103,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,103,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,103,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,103,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,103,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,103,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,103,0.9440559440559443,0.8974553709525924,1.0,0.901999415468107
stratified_bayes_irt,40,103,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,103,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,103,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,103,0.9930069930069931,0.9603290378769062,1.0,0.8857142857142858
stratified_bayes_irt,60,103,0.9930069930069931,0.9666823182204087,1.0,0.9187350285384488
stratified_bayes_irt,65,103,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,103,0.9930069930069931,0.9677732345274647,1.0,0.942857142857143
stratified_bayes_irt,75,103,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,103,0.9930069930069931,0.987745383885201,1.0,0.942857142857143
stratified_bayes_irt,85,103,0.9930069930069931,0.9970816508995867,1.0,0.9758778856813058
stratified_bayes_irt,90,103,0.9930069930069931,1.0,1.0,1.0
stratified_bayes_irt,5,104,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,104,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,104,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
stratified_bayes_irt,20,104,0.9422080999150758,0.9045841595301711,1.0,0.9037687526920594
stratified_bayes_irt,25,104,0.9230769230769231,0.9004655791415234,1.0,0.9037687526920594
stratified_bayes_irt,30,104,0.9281975705483089,0.9034370449002348,1.0,0.9037687526920594
stratified_bayes_irt,35,104,0.9789533946223928,0.906902904170797,0.9856107606091623,0.9228163717396786
stratified_bayes_irt,40,104,0.9790209790209792,0.9220564173509471,1.0,0.9177418764686034
stratified_bayes_irt,45,104,0.9790209790209792,0.9427361044944992,1.0,0.9047619047619048
stratified_bayes_irt,50,104,0.9930069930069931,0.9502803677815308,1.0,0.9047619047619048
stratified_bayes_irt,55,104,0.9930069930069931,0.9562186292818428,1.0,0.8857142857142858
stratified_bayes_irt,60,104,0.9930069930069931,0.9643513158894065,1.0,0.8996874094908297
stratified_bayes_irt,65,104,0.9930069930069931,0.9690062160462474,1.0,0.9187350285384488
stratified_bayes_irt,70,104,0.9930069930069931,0.9677732345274647,1.0,0.942857142857143
stratified_bayes_irt,75,104,0.9930069930069931,0.9842343702914547,1.0,0.9571083487744828
stratified_bayes_irt,80,104,0.9930069930069931,0.993006993006993,1.0,0.942857142857143
stratified_bayes_irt,85,104,0.9930069930069931,0.9970816508995867,1.0,0.9758778856813058
stratified_bayes_irt,90,104,0.9930069930069931,0.9976689976689977,1.0,0.980952380952381
stratified_bayes_irt,5,105,0.8629109946080098,0.8402298407475096,0.5884898863364996,0.6022358261691071
stratified_bayes_irt,10,105,0.9438654593312678,0.8872217510257397,0.9276336570439175,0.7517721555300129
stratified_bayes_irt,15,105,0.9510489510489512,0.8899683143645184,1.0,0.852958591606732
