sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__resistor,coverage__retro,coverage__spectra,coverage__wetlab
random,80,69,0.00036866666666666564,1.0,0.9999999999999998,0.0020624247167137385,0.9863719387835763,4,20,33,23
random,80,70,0.00020304166666666756,1.0,0.9999999999999998,0.0017671751304953345,0.9608804068557288,5,18,34,23
random,80,71,0.00030741666666666537,1.0,0.9999999999999998,0.0005668983634700528,0.9921198440076883,5,19,30,26
random,80,72,0.0001748124999999991,1.0,0.9999999999999998,0.00043882335634841976,0.9925499938657834,6,21,30,23
random,80,73,0.00016449999999999974,1.0,0.9999999999999998,0.0008454861111111114,0.9916708347059477,6,20,30,24
random,80,74,8.033333333333299e-05,0.9982502173821435,0.9923953268977463,0.0004867911562277918,0.9898981087597128,4,20,34,22
random,80,75,0.00014137500000000117,0.9930069930069931,0.9696969696969696,0.0008383374384849928,0.990321699141858,4,19,33,24
random,80,76,0.00040825,0.9930069930069931,0.9696969696969696,0.0011710859083112156,0.9824123972151382,4,20,33,23
random,80,77,0.0003285624999999984,1.0,0.9999999999999998,0.0006443823748635252,0.9921102026955577,6,18,35,21
random,80,78,0.00012158333333333304,0.9930069930069931,0.9696969696969696,0.001008510487528346,0.9899298839533373,5,21,30,24
random,80,79,0.00035731249999999896,1.0,0.9999999999999998,0.0009121492965422795,0.9907670746096364,5,19,29,27
random,80,80,0.00026200000000000035,1.0,0.9999999999999998,0.001904245312313706,0.9903118962058071,4,18,35,23
random,80,81,0.00019293750000000073,1.0,0.9999999999999998,0.0012296990764786599,0.9877106170176717,4,19,32,25
random,80,82,0.00033127083333333256,1.0,0.9999999999999998,0.0004260416666666667,0.9837976282709121,6,20,30,24
random,80,83,0.00010981249999999955,0.9860139860139862,0.9393939393939392,0.0006491172536125295,0.9741515698864887,6,17,34,23
random,80,84,0.00021866666666666484,0.9930069930069931,0.9696969696969696,0.0006652539313590444,0.9789719052876948,6,16,33,25
random,80,85,0.00042366666666666665,1.0,0.9999999999999998,0.0008913389057313746,0.9956263035210404,6,21,30,23
random,80,86,9.418750000000058e-05,1.0,0.9999999999999998,0.0024618709593469228,0.9881092703588625,4,20,30,26
random,80,87,0.0003263750000000003,1.0,0.9999999999999998,0.0009516512820693018,0.990348973684262,4,22,33,21
random,80,88,0.00015158333333333267,1.0,0.9999999999999998,0.0003315607302246846,0.9779762544402154,6,19,30,25
random,80,89,0.0001760624999999995,1.0,0.9999999999999998,0.0010233482757850962,0.9824368090490923,4,19,34,23
random,80,90,0.000674499999999999,0.9930069930069931,0.9696969696969696,0.0034642682613168726,0.9774236139219458,4,20,36,20
random,80,91,0.00027220833333333486,0.9930069930069931,0.9696969696969696,0.0019786933697089944,0.9793815604929056,4,16,32,28
random,80,92,0.0001158541666666669,0.99124495269876,0.9618600860701234,0.0021427678861123934,0.9925371407371979,4,19,32,25
random,80,93,9.116666666666659e-05,1.0,0.9999999999999998,0.0005298546592250764,0.9881551210613327,5,18,29,28
random,80,94,7.866666666666608e-05,1.0,0.9999999999999998,0.0007966046712802768,0.9718446334635458,5,17,34,24
random,80,95,0.0006207500000000001,0.9930069930069931,0.9696969696969696,0.0046570535254376886,0.9638945308603853,4,18,35,23
random,80,96,0.0003543958333333344,0.9930069930069931,0.9696969696969696,0.0019996653821985023,0.9846717514593019,6,20,31,23
random,80,97,0.0002831458333333343,1.0,0.9999999999999998,0.0029378697255121483,0.9761189366733463,4,17,32,27
random,80,98,4.51249999999999e-05,1.0,0.9999999999999998,0.0007114773341049384,0.9876907649543794,5,18,32,25
random,80,99,0.000361479166666667,0.9860139860139862,0.9393939393939392,0.0012373115684084232,0.9806869190237105,5,19,33,23
random,80,100,0.00012970833333333348,0.9930069930069931,0.9696969696969696,0.000743412192239628,0.9868194906507978,4,19,29,28
random,80,101,0.0001769999999999994,1.0,0.9999999999999998,0.0011109698413484816,0.9907441003655026,3,24,29,24
random,80,102,0.00023741666666666678,0.9930069930069931,0.9696969696969696,0.001429984876118083,0.9916413984764572,5,18,33,24
random,80,103,0.00013179166666666613,1.0,0.9999999999999998,0.002752869577889544,0.9899156438577492,4,20,31,25
random,80,104,0.0003892916666666645,1.0,0.9999999999999998,0.002189197828322498,0.9797683648361526,4,19,35,22
random,80,105,0.00028314583333333214,0.9930069930069931,0.9696969696969696,0.0017715343829617623,0.9798062925978197,5,19,34,22
random,80,106,0.0001968958333333332,1.0,0.9999999999999998,0.001302171129585901,0.9789274443972954,5,21,33,21
random,80,107,9.679166666666659e-05,0.9930069930069931,0.9696969696969696,0.0005755811396691006,0.9916505865102672,4,19,34,23
random,80,108,0.00017220833333333365,1.0,0.9999999999999998,0.000642449324922051,0.9920936846103261,5,18,31,26
random,80,109,0.000235124999999998,1.0,0.9999999999999998,0.0006346040702160487,0.9916661649191285,6,18,32,24
random,80,110,0.00021679166666666635,0.9930069930069931,0.9696969696969696,0.0019046872521170297,0.9908121023364949,5,19,33,23
random,80,111,0.0006844999999999985,0.9930069930069931,0.9696969696969696,0.0012822490245480594,0.9683277672115188,5,19,34,22
random,80,112,0.0001422083333333332,1.0,0.9999999999999998,0.0011397320745332104,0.9868672855342281,5,20,33,22
random,80,113,0.00016449999999999942,0.9930069930069931,0.9696969696969696,0.0008115978977750994,0.989474326122002,6,22,32,20
random,80,114,0.00034116666666666654,0.9930069930069931,0.9696969696969696,0.0006752775415721845,0.9868194739215161,6,15,35,24
random,80,115,0.0005252291666666653,1.0,0.9999999999999998,0.0007995490016741743,0.9837822900435247,6,19,33,22
random,80,116,0.0006701250000000019,0.9860139860139862,0.9393939393939392,0.003560195831317187,0.9754068588884846,4,17,36,23
random,80,117,4.262499999999984e-05,0.9860139860139862,0.9393939393939392,0.0013145616319444448,0.9823784537378712,4,20,32,24
random,80,118,0.0003460625000000004,0.9790209790209792,0.909090909090909,0.0016307854352140903,0.9675185978310257,4,20,31,25
random,80,119,4.564583333333376e-05,1.0,0.9999999999999998,0.0009238746840602623,0.9898686646524489,3,18,34,25
random,80,120,0.0004161666666666658,0.9860139860139862,0.9393939393939392,0.0007364659265907043,0.9780701754385965,5,19,35,21
random,80,121,0.0001299166666666665,0.9842396880153765,0.9313248452425005,0.0023057091586634656,0.9855534841058258,4,21,34,21
random,80,122,0.00048595833333333255,1.0,0.9999999999999998,0.004478355595710507,0.9872606367246147,6,16,30,28
random,80,123,9.38750000000003e-05,0.9930069930069931,0.9696969696969696,0.002987653876210686,0.9686539710005391,4,18,35,23
random,80,124,0.0003426249999999983,0.9930069930069931,0.9696969696969696,0.0009254621286819748,0.9863657604930648,6,18,33,23
random,80,125,0.00010075000000000038,1.0,0.9999999999999998,0.0009227463650674566,0.9920934855710544,4,19,32,25
random,80,126,0.0003293958333333335,1.0,0.9999999999999998,0.005936786119676628,0.9703838200988092,4,17,35,24
random,80,127,0.00019293750000000018,0.9930069930069931,0.9696969696969696,0.0018224993924021466,0.978903048510089,5,16,33,26
random,80,128,0.0001919999999999978,0.9930069930069931,0.9696969696969696,0.0012108622516930397,0.986853995007682,4,19,33,24
random,80,129,0.00018783333333333269,0.9930069930069931,0.9696969696969696,0.0030442769970414198,0.968241078327134,4,20,30,26
random,80,130,0.0001312708333333332,1.0,0.9999999999999998,0.0024007208233077955,0.9827917030917895,4,18,32,26
random,80,131,9.75208333333332e-05,0.9930069930069931,0.9696969696969696,0.0012140268438112628,0.9833692757869889,5,20,32,23
random,80,132,0.0005000208333333327,0.9930069930069931,0.9696969696969696,0.0035375940393518523,0.9694678445550688,4,20,32,24
random,80,133,0.000448875000000002,0.9930069930069931,0.9696969696969696,0.0015076661209912439,0.983332063113544,6,19,33,22
random,80,134,0.000156166666666667,0.9930069930069931,0.9696969696969696,0.0008083811503251432,0.9820282321210703,6,21,33,20
random,80,135,0.00029658333333333256,0.9982502173821435,0.9923953268977463,0.0027795003979800693,0.9829023884087449,6,18,31,25
random,80,136,6.179166666666624e-05,0.9930069930069931,0.9696969696969696,0.0016078978266460902,0.9881262219479966,5,18,32,25
random,80,137,0.0001518958333333325,0.9930069930069931,0.9696969696969696,0.0018404057197041906,0.9775381881617138,2,19,34,25
random,80,138,0.00030231250000000104,1.0,0.9999999999999998,0.0013066630917638387,0.9925139492403936,4,21,29,26
random,80,139,6.345833333333325e-05,1.0,0.9999999999999998,0.0008284582457603205,0.9929477886324557,5,21,29,25
random,80,140,7.168749999999981e-05,0.9930069930069931,0.9696969696969696,0.0013148167782288593,0.9767427093480074,4,19,33,24
random,80,141,0.0008023125000000008,1.0,0.9999999999999998,0.00231288470491373,0.9858947676936773,3,23,32,22
random,80,142,0.0001622083333333337,0.9860139860139862,0.9393939393939392,0.0006952198719252875,0.9550822507012062,6,19,34,21
random,80,143,0.00019574999999999798,0.9930069930069931,0.9696969696969696,0.0003612548158611474,0.9951842639184212,6,21,33,20
random,80,144,0.00018710416666666775,0.9930069930069931,0.9696969696969696,0.0010648881883253667,0.9842299797052937,5,19,34,22
random,80,145,0.0003335624999999999,0.9860139860139862,0.9393939393939392,0.0016373494349665356,0.9629059878397171,5,19,34,22
random,80,146,0.00016970833333333234,1.0,0.9999999999999998,0.0012952049902543112,0.9819237670947865,5,19,29,27
random,80,147,0.0004331458333333345,1.0,0.9999999999999998,0.0008282431482624236,1.0,6,19,32,23
random,80,148,0.0003179374999999994,0.9720279720279721,0.909090909090909,0.010366537331934383,0.9698989254207687,2,24,31,23
random,80,149,0.0002780416666666677,1.0,0.9999999999999998,0.000829371154391163,0.9899206711425139,5,18,34,23
random,80,150,0.00016481249999999995,1.0,0.9999999999999998,0.002725578703703704,0.9824310107147158,4,20,32,24
random,80,151,0.00042335416666666633,1.0,0.9999999999999998,0.0019719092366724095,0.9890554240969553,5,19,29,27
random,80,152,0.00021481249999999889,1.0,0.9999999999999998,0.00038510053183348636,0.9938611502733201,6,22,30,22
random,80,153,0.00025147916666666765,0.9860139860139862,0.9393939393939392,0.0015652851371230634,0.9763226958383118,4,18,31,27
random,80,154,1.9083333333333778e-05,0.9930069930069931,0.9696969696969696,0.00036821602159638894,0.9916413984764572,5,19,32,24
random,80,155,0.00029095833333333507,1.0,0.9999999999999998,0.0008072036060193009,0.9938148570612741,6,20,31,23
random,80,156,0.00032700000000000074,0.9930069930069931,0.9696969696969696,0.0031603085791104026,0.9733085513185942,4,20,33,23
random,80,157,0.0004790833333333314,0.9860139860139862,0.9393939393939392,0.0009085655833148376,0.981580480917866,6,19,31,24
random,80,158,0.00010095833333333414,0.9930069930069931,0.9696969696969696,0.002017239074362624,0.9697042952337417,4,19,32,25
random,80,159,0.001239395833333329,0.9930069930069931,0.9696969696969696,0.001781447525905786,0.9793665605567562,5,20,34,21
random,80,160,0.0002653333333333332,1.0,0.9999999999999998,0.0009019749696103836,0.9881340794039963,4,16,34,26
random,80,161,0.00017575000000000156,1.0,0.9999999999999998,0.0005626103046417407,0.9679989505759747,6,20,29,25
random,80,162,0.00010533333333333434,1.0,0.9999999999999998,0.0007277941574207785,0.9832345731885739,5,19,31,25
random,80,163,0.00022345833333333278,0.9930069930069931,0.9696969696969696,0.002032032211643917,0.9599307962709162,4,18,31,27
random,80,164,0.00031408333333333326,1.0,0.9999999999999998,0.0033108550928434757,0.98902426447065,5,19,31,25
random,80,165,0.0009073125000000002,0.9930069930069931,0.9696969696969696,0.0038235380995428523,0.9780631783756282,5,17,31,27
random,80,166,0.0002981458333333347,0.9930069930069931,0.9696969696969696,0.0016896989731408328,0.9789532425295863,4,19,30,27
random,80,167,0.0001191874999999993,1.0,0.9999999999999998,0.0005590673849577984,0.9908090379139007,6,18,31,25
random,80,168,0.00043314583333333145,0.9860139860139862,0.9393939393939392,0.0029103939451597632,0.990761447033532,4,17,35,24
random,80,169,0.0007040833333333336,1.0,0.9999999999999998,0.0007950013001987472,0.9859894491473439,6,19,33,22
random,80,170,0.0008870000000000023,0.9930069930069931,0.9696969696969696,0.001658863565633791,0.9881291107085695,4,20,31,25
random,80,171,0.000110645833333334,0.9860139860139862,0.9393939393939392,0.001607464627761981,0.9863694215706049,5,18,31,26
random,80,172,0.00047450000000000004,0.9860139860139862,0.9393939393939392,0.001177123498044764,0.983785248997405,5,21,33,21
random,80,173,0.0006780416666666639,1.0,0.9999999999999998,0.005192407233863045,0.9864184209182433,4,18,34,24
random,80,174,0.0002236666666666674,0.9982502173821435,0.9923953268977463,0.0021698198486466563,0.9554733242273592,4,19,31,26
random,80,175,8.908333333333385e-05,1.0,0.9999999999999998,0.0017809259804298747,0.9824813600111895,4,19,32,25
random,80,176,0.00014502083333333454,0.9930069930069931,0.9696969696969696,0.0010378687956109013,0.9728061546975519,5,19,31,25
random,80,177,0.0001037708333333335,0.9930069930069931,0.9696969696969696,0.0013816648195736424,0.9741960496716179,4,19,33,24
random,80,178,0.00017981250000000026,1.0,0.9999999999999998,0.0009462964427845906,0.9846358368879756,4,19,37,20
random,80,179,0.000873458333333336,0.9930069930069931,0.9696969696969696,0.0015336692969671537,0.9828201146516935,4,21,34,21
random,80,180,0.00017387500000000045,1.0,0.9999999999999998,0.0015887206627758412,0.9622615057971096,3,20,34,23
random,80,181,0.0005280416666666664,0.9930069930069931,0.9696969696969696,0.0012243730498397699,0.9890638505882431,5,21,33,21
random,80,182,0.00013481250000000036,0.9930069930069931,0.9696969696969696,0.0009004865835222974,0.987735308523727,5,21,30,24
random,80,183,0.0008034583333333343,0.9930069930069931,0.9696969696969696,0.0034566155386382036,0.9572874401535595,4,13,35,28
random,80,184,0.0008380416666666691,0.9860139860139862,0.9393939393939392,0.0022623400312042994,0.9859275867644848,4,18,33,25
random,80,185,0.000816687499999998,0.9930069930069931,0.9696969696969696,0.0028591530801454572,0.9561004679679048,6,16,34,24
random,80,186,6.356250000000007e-05,1.0,0.9999999999999998,0.0008729914493575213,0.9863998109238841,4,21,30,25
random,80,187,0.00013272916666666639,1.0,0.9999999999999998,0.00033236227407993616,0.9890534903692799,6,19,29,26
random,80,188,0.0002147083333333328,0.9930069930069931,0.9696969696969696,0.001721515889457756,0.9925603540847465,5,19,31,25
random,80,189,0.0003134583333333329,0.9930069930069931,0.9696969696969696,0.0023652078797266963,0.9627200283727761,5,17,35,23
random,80,190,0.001977833333333333,0.9930069930069931,0.9696969696969696,0.006143929385025615,0.9863242275289248,4,18,30,28
random,80,191,0.00038783333333333167,0.9930069930069931,0.9696969696969696,0.0019648267998027625,0.9837019086526565,4,20,30,26
random,80,192,0.0004333541666666702,0.9860139860139862,0.9393939393939392,0.0008154774920627776,0.9908212956042771,6,21,30,23
random,80,193,0.000538145833333332,0.9930069930069931,0.9696969696969696,0.0004814083065503524,0.9881805287605986,6,22,30,22
random,80,194,0.0001709583333333331,0.9860139860139862,0.9393939393939392,0.0007187571740128564,0.9877073025892678,5,20,33,22
random,80,195,0.0005865833333333365,0.9930069930069931,0.9696969696969696,0.0028067492262001527,0.9893781107791655,4,19,31,26
random,80,196,0.0006374166666666662,0.9860139860139862,0.9393939393939392,0.0010446598978675603,0.9814967103453103,5,18,28,29
random,80,197,5.668750000000012e-05,1.0,0.9999999999999998,0.0025211633440413205,0.9850055611918798,2,18,35,25
random,80,198,0.00014877083333333382,0.9930069930069931,0.9696969696969696,0.0010354397829303132,0.9881498570114611,4,18,36,22
random,80,199,0.00021345833333333245,0.9930069930069931,0.9696969696969696,0.0006591310035262959,0.9881781890936945,5,22,28,25
random,85,0,8.724221453287125e-05,0.9930069930069931,0.9696969696969696,0.00030781244656475536,0.9929981588849668,6,19,36,24
random,85,1,7.575432525951568e-05,1.0,0.9999999999999998,0.000672709013058851,0.9868666421298,6,21,33,25
random,85,2,7.340138408304476e-05,1.0,0.9999999999999998,0.0004105017006802718,0.9886271623113728,6,20,35,24
random,85,3,0.00019630795847750814,1.0,0.9999999999999998,0.001625197896543738,0.9956085662003615,5,21,33,26
random,85,4,0.00036428950403690906,1.0,0.9999999999999998,0.0008413863802980033,0.9956201693043798,5,21,32,27
random,85,5,5.82226066897345e-05,1.0,0.9999999999999998,0.0030527811318972037,0.98510220542227,4,21,35,25
random,85,6,0.00016299769319492451,1.0,0.9999999999999998,0.0016093846141532829,0.98510220542227,4,20,33,28
random,85,7,0.0010376459054209925,0.9860139860139862,0.9393939393939392,0.003638229705234055,0.9881640289535027,6,18,35,26
random,85,8,0.00019709227220299967,0.9930069930069931,0.9696969696969696,0.0003564498830577986,0.9754049988801841,6,20,34,25
random,85,9,6.897231833910013e-05,1.0,0.9999999999999998,0.0002831544612794608,0.9912338257033022,6,22,33,24
random,85,10,8.858016147635469e-05,0.9982502173821435,0.9923953268977463,0.0005489000945149308,0.9925337630167196,6,20,34,25
random,85,11,0.00031358592848904115,1.0,0.9999999999999998,0.0017403879986952328,0.9828538156272428,6,19,34,26
random,85,12,0.00019621568627451003,0.9790209790209792,0.909090909090909,0.00042871865658027943,0.9815865989350607,6,21,34,24
random,85,13,0.00014445098039215682,1.0,0.9999999999999998,0.0005942365893786345,0.9885525500059036,5,22,33,25
random,85,14,9.41626297577855e-05,0.9930069930069931,0.9696969696969696,0.0007054433578987148,0.9881912095331371,5,21,35,24
random,85,15,0.0002672191464821234,0.9930069930069931,0.9696969696969696,0.0010466120520113004,0.990761447033532,4,22,36,23
random,85,16,6.45893886966547e-05,1.0,0.9999999999999998,0.0006836686980347693,0.9942579505300353,4,21,35,25
random,85,17,0.0006394913494809706,1.0,0.9999999999999998,0.0027353614102474054,0.9876384432671284,5,19,34,27
random,85,18,0.00015377047289503952,1.0,0.9999999999999998,0.003358793366182131,0.9877073025892678,5,17,37,26
random,85,19,8.43356401384081e-05,1.0,0.9999999999999998,0.0007548477507322374,0.9943043798306956,5,20,32,28
random,85,20,5.63310265282585e-05,1.0,0.9999999999999998,0.00045458108259643687,0.9960660508490324,6,20,34,25
random,85,21,0.00023432410611303454,1.0,0.9999999999999998,0.0010566892501044586,0.9929800259309776,5,20,34,26
random,85,22,0.00021328604382929583,0.9930069930069931,0.9696969696969696,0.0018683451542103548,0.9934167413024079,4,23,34,24
random,85,23,0.0004869653979238746,1.0,0.9999999999999998,0.0006559020638506381,0.9877254324622746,6,18,37,24
random,85,24,0.00021443944636678208,0.9982502173821435,0.9923953268977463,0.0004282401201173038,0.9872153129497343,6,20,31,28
random,85,25,0.00011598500576701314,1.0,0.9999999999999998,0.0005676150321239608,0.9859649122807018,6,21,30,28
random,85,26,0.00038615801614763835,1.0,0.9999999999999998,0.0010276298868312757,0.9929677263892563,5,20,36,24
random,85,27,0.00013120991926182242,0.9860139860139862,0.9393939393939392,0.0006061567682628601,0.9925169957397255,6,21,34,24
random,85,28,0.0006722941176470561,0.9930069930069931,0.9696969696969696,0.0007985000944822374,0.981153770147278,6,20,35,24
random,85,29,0.0007879573241061145,0.9930069930069931,0.9696969696969696,0.0011385540694027142,0.9907375413354209,4,20,34,27
random,85,30,0.0003008985005767026,1.0,0.9999999999999998,0.0027831092625014626,0.9903457937158444,4,18,34,29
random,85,31,0.0003528016147635524,1.0,0.9999999999999998,0.0007886873256980582,0.9898767753697761,5,22,36,22
random,85,32,6.952595155709338e-05,1.0,0.9999999999999998,0.0014585691641035505,0.9925680111055455,6,20,34,25
random,85,33,0.00022329757785467246,1.0,0.9999999999999998,0.0008057266441640035,0.9969209085411327,5,19,37,24
random,85,34,0.00041932987312571953,1.0,0.9999999999999998,0.00029181588613406794,0.99562247634938,6,22,33,24
random,85,35,4.511995386389811e-05,1.0,0.9999999999999998,0.0016968466553287983,0.9907548061763153,5,21,35,24
random,85,36,6.666551326412883e-05,1.0,0.9999999999999998,0.0023147007303085596,0.9947233139659127,4,20,35,26
random,85,37,0.00021545444059976852,0.9930069930069931,0.9696969696969696,0.0008339831939720327,0.9947371904230298,5,20,32,28
random,85,38,0.00023381660899653893,0.9930069930069931,0.9696969696969696,0.003154564389644746,0.9960525665519158,4,21,35,25
random,85,39,0.00022717301038062244,1.0,0.9999999999999998,0.0005008077493150035,0.9986842105263158,5,20,32,28
random,85,40,5.983737024221443e-05,1.0,0.9999999999999998,0.00034126401402576273,0.9757535388686973,6,19,34,26
random,85,41,0.00010569665513264232,1.0,0.9999999999999998,0.0003240573948358038,0.9969340451922338,6,21,33,25
random,85,42,8.839561707035764e-05,1.0,0.9999999999999998,0.00021138548142047182,0.9886271623113729,6,21,37,21
random,85,43,0.00010103690888119944,1.0,0.9999999999999998,0.0008178105841114712,0.9982517482517483,5,21,33,26
random,85,44,0.00017088696655132542,1.0,0.9999999999999998,0.0007352831787254952,0.9894370280417842,5,22,34,24
random,85,45,0.00019695386389850106,0.9930069930069931,0.9696969696969696,0.0006225719610201453,0.9969359587780642,6,18,35,26
random,85,46,0.00042947981545559446,1.0,0.9999999999999998,0.0010269616322584065,0.9868643185773127,5,17,36,27
random,85,47,5.845328719723099e-05,1.0,0.9999999999999998,0.0008343362485215033,0.9934329463999871,6,22,30,27
random,85,48,0.000317968858131488,1.0,0.9999999999999998,0.0019274211461595713,0.9775293281168038,5,20,37,23
random,85,49,0.00013859169550173,1.0,0.9999999999999998,0.000774556814885456,0.9912287475976364,5,18,37,25
random,85,50,0.00016562745098039087,1.0,0.9999999999999998,0.00029589971871441266,0.9956151859244833,6,21,35,23
random,85,51,0.00018412802768166174,1.0,0.9999999999999998,0.0005878608539094648,0.9916708347059477,6,18,36,25
random,85,52,0.0006593298731257198,1.0,0.9999999999999998,0.0010534224224083707,0.9947094596507925,5,19,37,24
random,85,53,5.1809688581314605e-05,1.0,0.9999999999999998,0.0005930818429172497,0.9877534036402115,6,22,36,21
random,85,54,0.00019187889273356254,1.0,0.9999999999999998,0.0002486297182647709,0.9890549895238103,6,20,33,26
random,85,55,0.0005236897347174189,0.9930069930069931,0.9696969696969696,0.0007151169483804553,0.9916398031106884,4,20,32,29
random,85,56,0.0001850046136101484,0.9930069930069931,0.9696969696969696,0.0017575445026519335,0.9955689198838834,4,23,30,28
random,85,57,0.0003105409457900814,0.99124495269876,0.9618600860701234,0.0002991595121823148,0.9965034965034967,6,24,32,23
random,85,58,0.0004775536332179931,1.0,0.9999999999999998,0.0010148820941573591,0.9916352158070043,4,20,34,27
random,85,59,0.0002621441753171871,1.0,0.9999999999999998,0.001002181950782421,0.9820217644904795,5,18,33,29
random,85,60,7.838408304498274e-05,1.0,0.9999999999999998,0.0008918323131594226,0.98898085870763,3,21,33,28
random,85,61,0.00018938754325259488,1.0,0.9999999999999998,0.0025488425925925934,0.9969359587780642,5,20,36,24
random,85,62,0.00019123298731257097,0.9860139860139862,0.9393939393939392,0.0007102384446662044,0.9855339835555793,6,21,33,25
random,85,63,8.673471741637753e-05,1.0,0.9999999999999998,0.0004749705426825181,0.9774977557901119,6,20,33,26
random,85,64,0.00014915686274509816,0.9860139860139862,0.9393939393939392,0.0006558340487022733,0.9749473288236439,5,19,35,26
random,85,65,5.919146482122253e-05,0.9982502173821435,0.9923953268977463,0.0007862870375274292,0.9895016553884632,5,21,34,25
random,85,66,0.00033554671280276943,0.9930069930069931,0.9696969696969696,0.000819296005302186,0.996064514602049,4,20,35,26
random,85,67,0.0005154313725490204,0.9860139860139862,0.9393939393939392,0.0023728333117628447,0.9609771156869913,4,21,34,26
random,85,68,0.00035658477508650617,0.9930069930069931,0.9696969696969696,0.0017836590804622496,0.9942790813299123,6,17,34,28
random,85,69,0.00017780738177624092,1.0,0.9999999999999998,0.0007768920395153551,0.9833466525061769,5,22,31,27
random,85,70,9.148673587081892e-05,1.0,0.9999999999999998,0.00015438751889644724,0.9969371096148281,6,21,30,28
random,85,71,0.00024738062283736903,0.9930069930069931,0.9696969696969696,0.00157446012788677,0.9889634257822948,3,19,36,27
random,85,72,0.0001314405997693195,1.0,0.9999999999999998,0.0021414522415068747,0.9881205692206252,4,22,33,26
random,85,73,4.21211072664363e-05,0.9982502173821435,0.9923953268977463,0.00023185232426303803,0.9991212626589147,6,20,35,24
random,85,74,0.00021568512110726698,0.9930069930069931,0.9696969696969696,0.001848044430433378,0.986854373696479,6,17,33,29
random,85,75,0.0001079111880046135,1.0,0.9999999999999998,0.00044821487166991523,0.9868535082353276,5,19,36,25
random,85,76,7.921453287197253e-05,0.9930069930069931,0.9696969696969696,0.0008365238187003977,0.9938741758589008,4,19,36,26
random,85,77,0.00010500461361014953,0.9930069930069931,0.9696969696969696,0.0007640004430389161,0.9894487341860327,4,21,34,26
random,85,78,0.00018426643598615905,1.0,0.9999999999999998,0.0008740812185642427,0.996937109614828,6,20,32,27
random,85,79,0.00013960668973471709,0.9860139860139862,0.9393939393939392,0.00054755398720922,0.9868294466676465,4,21,33,27
random,85,80,0.0001444971164936565,1.0,0.9999999999999998,0.0007044218728553806,0.9898833687217228,5,20,34,26
random,85,81,4.3551326412918494e-05,1.0,0.9999999999999998,0.0011222387580322461,0.9951703551193531,5,22,34,24
random,85,82,0.0001406678200692042,1.0,0.9999999999999998,0.0008401352755866207,0.9943086058329983,5,23,30,27
random,85,83,0.00031091003460207567,1.0,0.9999999999999998,0.0008635080292405032,0.9925214605745487,5,18,35,27
random,85,84,0.00020876470588235271,0.9930069930069931,0.9696969696969696,0.0016036394295372465,0.9758656553959288,3,21,36,25
random,85,85,0.00020839561707035835,0.9930069930069931,0.9696969696969696,0.00046388458448117485,0.9855473434819721,6,22,33,24
random,85,86,0.00022080622837370258,1.0,0.9999999999999998,0.0008251801805988722,0.9894324165749246,5,19,34,27
random,85,87,8.475086505190313e-05,0.9930069930069931,0.9696969696969696,0.000997952214200858,0.9942970392344826,5,18,34,28
random,85,88,0.00016894925028834967,0.9930069930069931,0.9696969696969696,0.000473955949599174,0.9934283255094215,5,23,32,25
random,85,89,0.00011224798154555893,1.0,0.9999999999999998,0.0003244574550190809,0.9951754385964913,6,20,33,26
random,85,90,0.00018744982698961905,0.9930069930069931,0.9696969696969696,0.00021871818370648946,0.9934360121701695,6,21,31,27
random,85,91,0.00014588119953863818,0.9930069930069931,0.9696969696969696,0.0009063346250518464,0.9802823535127396,4,22,33,26
random,85,92,0.00012871856978085344,1.0,0.9999999999999998,0.0012777305347415177,0.9745686885621964,5,19,34,27
random,85,93,8.410495963091039e-05,1.0,0.9999999999999998,0.000766787474094314,0.9907416999189113,5,22,37,21
random,85,94,6.209803921568609e-05,1.0,0.9999999999999998,0.0010150041358879646,0.9867203708701041,4,19,38,24
random,85,95,0.00018781891580161572,1.0,0.9999999999999998,0.001459650118610345,0.9925695473525289,6,21,33,25
random,85,96,0.0001667808535178788,0.9930069930069931,0.9696969696969696,0.0008268505658436222,0.9880775210424507,4,20,36,25
random,85,97,0.00013591580161476354,1.0,0.9999999999999998,0.00046608900774898726,0.9912441845746771,5,22,35,23
random,85,98,0.00017656170703575654,0.9982502173821435,0.9923953268977463,0.0016113876028806572,0.978938824313819,5,20,36,24
random,85,99,0.00023843021914648252,1.0,0.9999999999999998,0.0030896724353321565,0.9881665953761809,3,18,36,28
random,85,100,0.00015626182237600997,0.9930069930069931,0.9696969696969696,0.0008505592029821704,0.9811437140331879,5,22,32,26
random,85,101,0.00011478546712802647,0.9930069930069931,0.9696969696969696,0.0007810328796699212,0.9723444160298915,5,19,38,23
random,85,102,0.0001373921568627456,1.0,0.9999999999999998,0.0007847542191551839,0.9938584544438094,6,18,34,27
random,85,103,0.0001969077277970008,1.0,0.9999999999999998,0.0008078276307957415,0.9982517482517483,5,22,34,24
random,85,104,0.000224404844290657,1.0,0.9999999999999998,0.0009386032428192601,0.9921321016980648,6,23,32,24
random,85,105,8.581199538638933e-05,0.9930069930069931,0.9696969696969696,0.0010340115640986647,0.9832735767333058,5,21,33,26
random,85,106,0.0001611983852364483,0.9930069930069931,0.9696969696969696,0.0004512200452731084,0.9912491165384125,5,23,30,27
