sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
random,10,11,0.003247925154670286,0.9648126568294783,0.9149761402251629,0.02300208333333333,0.7750193494762562,3,3,4
random,10,12,0.00727984004828731,0.924198192479382,0.8128970193249391,0.01903912037037037,0.7316476459576243,3,3,4
random,10,13,0.009631613097932696,0.8251748251748254,0.6969696969696969,0.028745910493827163,0.8132514899974647,2,4,4
random,10,14,0.020025230119209297,0.9193039046274801,0.7693218186208295,0.04744683641975308,0.8539577361425904,4,5,1
random,10,15,0.008687641466727033,0.9824621881515054,0.9231861823449954,0.028043749999999992,0.9053442963597752,2,5,3
random,10,16,0.0050394145163724135,0.9930069930069931,0.9696969696969696,0.03987708333333333,0.6632335776559,3,6,1
random,10,17,0.01245430813339369,0.8861659824480081,0.7481134002767627,0.027257947530864194,0.8838605293100418,3,5,2
random,10,18,0.007906081183039081,0.9510489510489512,0.8484848484848484,0.044365354938271616,0.8981903314223759,2,5,3
random,10,19,0.01767132940998944,0.9176896735232337,0.8091838819320086,0.04548140432098765,0.8496046214112987,2,5,3
random,10,20,0.007643669835521355,0.9488905105990603,0.8441622892989752,0.10089391718106995,0.6793244979198846,1,9,0
random,10,21,0.0025032443036064585,0.9492133645984593,0.8397191227596315,0.04295547839506173,0.813524888920619,3,5,2
random,10,22,0.007835159197223482,0.9841652507700289,0.9379580992210835,0.08092287572436381,0.9252355774238779,1,7,2
random,10,23,0.0057521804738192225,0.8721554530812411,0.7481134002767627,0.053320645943562596,0.7655345757467579,2,7,1
random,10,24,0.03358125848800361,0.9510489510489512,0.8787878787878787,0.050803009259259256,0.8716294026004405,6,2,2
random,10,25,0.0031656556511241887,0.938705467573384,0.8702543635872545,0.01714560185185186,0.7944276879284065,3,3,4
random,10,26,0.0020287762185000747,0.9440559440559443,0.8181818181818181,0.024511651234567902,0.8610649674211656,5,4,1
random,10,27,0.003584804587294403,0.9507278005253983,0.8839599998785472,0.019320293209876545,0.8378277553054257,3,2,5
random,10,28,0.008705371963180922,0.9422080999150758,0.8702543635872545,0.019381944444444445,0.9595774072802268,0,5,5
random,10,29,0.003437996076656104,0.9211923058649254,0.7786486411043856,0.0212366512345679,0.8418564386010017,4,4,2
random,10,30,0.004102535083748302,0.965034965034965,0.8787878787878787,0.052007947530864185,0.8376155819333494,4,5,1
random,10,31,0.010523102459634835,0.9632238939652261,0.8702543635872545,0.011262962962962962,0.9507135537688695,0,6,4
random,10,32,0.008552180473819226,0.9403566658021552,0.8308675641104959,0.07962276234567901,0.594773599498758,1,5,4
random,10,33,0.007639414516372417,0.8947423499236925,0.7693218186208295,0.0350869598765432,0.6564354001863524,3,6,1
random,10,34,0.022874875509280204,0.9562186292818428,0.8702543635872545,0.039759799382716045,0.8433347746996466,4,4,2
random,10,35,0.007327357778783762,0.9492133645984593,0.8397191227596315,0.039917206790123456,0.9421250226024075,4,4,2
random,10,36,0.011433031537649012,0.938705467573384,0.8091838819320086,0.0536579475308642,0.8457780630604982,1,5,4
random,10,37,0.006104662743322772,0.9368478722730427,0.8308675641104959,0.030999406336608717,0.8293036394914667,2,7,1
random,10,38,0.005616719480911418,0.9440559440559443,0.8484848484848484,0.009694984567901231,0.8625894715752777,4,4,2
random,10,39,0.005611754941904329,0.9438654593312678,0.8616404368553291,0.046995910493827155,0.8284173555067441,4,2,4
